latitud,longitud,comuna
"-34,5958772","-58,39491",2
"-34,5959327","-58,3926684",2
"-34,5959118","-58,3922731",2
"-34,5958665","-58,3892487",2
"-34,5958578","-58,388891",2
"-34,5992665","-58,3916359",2
"-34,5995251","-58,3923907",2
"-34,5995886","-58,3942641",2
"-34,5995212","-58,3944697",2
"-34,5996615","-58,3978333",2
"-34,5996692","-58,3982272",2
"-34,5995013","-58,4002143",2
"-34,5994372","-58,4007528",2
"-34,5994297","-58,4008155",2
"-34,5992519","-58,4010609",2
"-34,5993516","-58,4014622",2
"-34,59933","-58,4016376",2
"-34,5979517","-58,4051081",2
"-34,5979661","-58,40727",2
"-34,5979707","-58,4075712",2
"-34,5978196","-58,4132893",2
"-34,597826","-58,414241",2
"-34,5938892","-58,4128255",2
"-34,5939068","-58,4125739",2
"-34,5940508","-58,4123515",2
"-34,5923966","-58,4126829",2
"-34,593967","-58,4101155",2
"-34,5947226","-58,4107076",2
"-34,5949243","-58,4108197",2
"-34,5969238","-58,4119497",2
"-34,5970304","-58,4079967",2
"-34,5974417","-58,4041858",2
"-34,5977854","-58,4035974",2
"-34,5978946","-58,4036349",2
"-34,5980548","-58,4036899",2
"-34,5980872","-58,403503",2
"-34,5979352","-58,4034508",2
"-34,5977233","-58,4033781",2
"-34,5979323","-58,4013534",2
"-34,5985005","-58,3982086",2
"-34,5985769","-58,3977609",2
"-34,5986356","-58,3974165",2
"-34,598349","-58,3974297",2
"-34,598798","-58,3932918",2
"-34,5975581","-58,3930505",2
"-34,597475","-58,3930593",2
"-34,5974058","-58,3930665",2
"-34,5979381","-58,3918128",2
"-34,5985265","-58,3898773",2
"-34,5977416","-58,3989168",2
"-34,595817","-58,402572",2
"-34,5954043","-58,4037054",2
"-34,6118504","-58,4945157",11
"-34,6178601","-58,4882422",11
"-34,6196041","-58,4860339",11
"-34,6212765","-58,4839395",11
"-34,6227466","-58,4820935",11
"-34,6221626","-58,4805787",11
"-34,61779","-58,4759309",11
"-34,650241","-58,430412",4
"-34,61843","-58,4762177",11
"-34,6500114","-58,424968",4
"-34,6501349","-58,4248537",4
"-34,6189781","-58,4845686",11
"-34,6496746","-58,4176694",4
"-34,6500181","-58,4212334",4
"-34,6496733","-58,4176403",4
"-34,64981","-58,4208289",4
"-34,6496081","-58,4161988",4
"-34,6095481","-58,4875645",11
"-34,6079992","-58,4847437",11
"-34,6065949","-58,481998",11
"-34,6052798","-58,4793762",11
"-34,614109","-58,503448",4
"-34,6470761","-58,4163031",4
"-34,5920449","-58,4065729",2
"-34,6468563","-58,4162953",4
"-34,5926064","-58,4059001",2
"-34,6470707","-58,4160926",4
"-34,5931186","-58,4052729",2
"-34,6475562","-58,4161118",4
"-34,6461144","-58,4162739",4
"-34,5934083","-58,4048283",2
"-34,6450899","-58,4162628",4
"-34,6449324","-58,4162623",4
"-34,5941324","-58,4031634",2
"-34,6447749","-58,4162619",4
"-34,5945302","-58,4017333",2
"-34,6446455","-58,4160672",4
"-34,6443769","-58,4160633",4
"-34,5945828","-58,4015433",2
"-34,644003","-58,4162511",4
"-34,6439271","-58,4162475",4
"-34,6424851","-58,4162493",4
"-34,5948673","-58,3998487",2
"-34,6419486","-58,4163845",4
"-34,5952207","-58,3989628",2
"-34,6413584","-58,4162046",4
"-34,6412041","-58,4161999",4
"-34,6400359","-58,415983",4
"-34,5953465","-58,3973878",2
"-34,5955175","-58,3970995",2
"-34,5955468","-58,396894",2
"-34,5955707","-58,3967269",2
"-34,6395619","-58,4170273",4
"-34,5956065","-58,3964758",2
"-34,5957514","-58,3941747",2
"-34,5952179","-58,3931427",2
"-34,5957722","-58,392851",2
"-34,5957644","-58,3924117",2
"-34,5957616","-58,3922565",2
"-34,5955137","-58,3920756",2
"-34,595749","-58,3916582",2
"-34,5957417","-58,3912449",2
"-34,5957083","-58,3895465",2
"-34,5957071","-58,3894984",2
"-34,5957039","-58,3893633",2
"-34,5956957","-58,3890234",2
"-34,5915246","-58,3881749",2
"-34,5915032","-58,3897579",2
"-34,591015","-58,390702",2
"-34,5914527","-58,3914192",2
"-34,5919877","-58,3919972",2
"-34,5930921","-58,3928324",2
"-34,5935484","-58,3929309",2
"-34,5939906","-58,3929983",2
"-34,593652","-58,3921345",2
"-34,5911314","-58,3930977",2
"-34,5912028","-58,3927317",2
"-34,5913591","-58,3925407",2
"-34,5915799","-58,392271",2
"-34,590146","-58,3937413",2
"-34,5903017","-58,3935513",2
"-34,5905344","-58,3935472",2
"-34,6494544","-58,5000429",9
"-34,5899563","-58,3942584",2
"-34,6493384","-58,4999171",9
"-34,5896299","-58,3946637",2
"-34,6491944","-58,4996147",9
"-34,6104782","-58,4075433",3
"-34,5892929","-58,3950833",2
"-34,5897628","-58,3942183",2
"-34,5891103","-58,3950299",2
"-34,6123405","-58,4086873",3
"-34,588228","-58,3961233",2
"-34,6538985","-58,4945571",9
"-34,5880944","-58,3962894",2
"-34,6537611","-58,4943923",9
"-34,5877827","-58,3966747",2
"-34,6123321","-58,4034057",3
"-34,5875624","-58,3969484",2
"-34,5875789","-58,397127",2
"-34,5877823","-58,3968196",2
"-34,5877339","-58,3969181",2
"-34,5877109","-58,3969467",2
"-34,6532338","-58,4939783",9
"-34,6531542","-58,4938827",9
"-34,6119274","-58,3976517",3
"-34,5882276","-58,3964083",2
"-34,653147","-58,493874",9
"-34,5885361","-58,3960248",2
"-34,6117526","-58,3950774",3
"-34,5879054","-58,3978702",2
"-34,5878812","-58,3978342",2
"-34,6115601","-58,3920257",3
"-34,5887806","-58,3994716",2
"-34,648012","-58,4984761",9
"-34,6128365","-58,3944718",3
"-34,6478839","-58,4983372",9
"-34,6128385","-58,3944997",3
"-34,6129839","-58,3969007",3
"-34,6130019","-58,3972127",3
"-34,6453497","-58,4956097",9
"-34,6451116","-58,4953662",9
"-34,6132149","-58,4012841",3
"-34,6133266","-58,4034338",3
"-34,61334","-58,4037746",3
"-34,6134522","-58,4057171",3
"-34,5929546","-58,4015722",2
"-34,6135519","-58,4063501",3
"-34,5938936","-58,4022085",2
"-34,5939979","-58,4022554",2
"-34,5941974","-58,4023453",2
"-34,6139492","-58,4096503",3
"-34,6139521","-58,4097527",3
"-34,6491865","-58,489164",9
"-34,6140609","-58,412506",3
"-34,6140718","-58,4127759",3
"-34,6492963","-58,489293",9
"-34,6496175","-58,4894518",9
"-34,6497266","-58,48958",9
"-34,6165532","-58,4104748",3
"-34,596981","-58,4033243",2
"-34,6516631","-58,491881",9
"-34,5968307","-58,4032727",2
"-34,6517879","-58,4920299",9
"-34,5963169","-58,4030924",2
"-34,5961614","-58,403039",2
"-34,6160051","-58,4056117",3
"-34,6160057","-58,4056134",3
"-34,6154465","-58,4011323",3
"-34,651215","-58,491566",9
"-34,651034","-58,491854",9
"-34,6482489","-58,487866",9
"-34,6481357","-58,4877359",9
"-34,6153023","-58,3974342",3
"-34,6150961","-58,3945051",3
"-34,6461185","-58,4854167",9
"-34,6455985","-58,4848578",9
"-34,6455744","-58,48483",9
"-34,6329832","-58,4310685",7
"-34,6158545","-58,3934967",3
"-34,6342346","-58,4334106",7
"-34,6164013","-58,3994663",3
"-34,6347348","-58,4358646",7
"-34,6165853","-58,4010337",3
"-34,6451335","-58,4905908",9
"-34,6179169","-58,4067743",3
"-34,633791","-58,4325604",7
"-34,6329821","-58,4313701",7
"-34,6187882","-58,4095114",3
"-34,6450837","-58,492704",9
"-34,6435771","-58,4920911",9
"-34,617931","-58,4127555",5
"-34,6145235","-58,401536",3
"-34,6127444","-58,4135652",5
"-34,6127503","-58,4135837",5
"-34,6108458","-58,4170822",5
"-34,611168","-58,4202198",5
"-34,6112483","-58,4205342",5
"-34,614699","-58,4285361",5
"-34,616029","-58,4289435",5
"-34,6162587","-58,4288927",5
"-34,6163305","-58,4288769",5
"-34,6185218","-58,4283995",5
"-34,6185993","-58,4283835",5
"-34,6210383","-58,4278943",5
"-34,6223137","-58,4276387",5
"-34,6225724","-58,4275874",5
"-34,6238022","-58,4273409",5
"-34,6273001","-58,4265929",5
"-34,6274091","-58,4265534",5
"-34,6311317","-58,4257322",5
"-34,6317398","-58,4255843",5
"-34,631833","-58,4255611",5
"-34,6341111","-58,4249671",5
"-34,6341973","-58,4249039",5
"-34,6631914","-58,4887739",9
"-34,6579332","-58,4952378",9
"-34,6562832","-58,4969269",9
"-34,6543975","-58,4988511",9
"-34,6516427","-58,5017693",9
"-34,6515354","-58,5022215",9
"-34,6516438","-58,5023348",9
"-34,6387057","-58,4237713",5
"-34,6387191","-58,4237679",5
"-34,6400825","-58,4232007",5
"-34,6400166","-58,4228311",5
"-34,6538693","-58,5047318",9
"-34,6540077","-58,5049588",9
"-34,6391645","-58,4178582",5
"-34,6553483","-58,5067514",9
"-34,6391115","-58,4175085",5
"-34,6390982","-58,4174271",5
"-34,6386424","-58,4160191",5
"-34,6557257","-58,5069336",9
"-34,6571191","-58,5066302",9
"-34,638141","-58,4120188",5
"-34,6590564","-58,5042927",9
"-34,6604093","-58,50263",9
"-34,6358821","-58,4104864",4
"-34,6628028","-58,4997226",9
"-34,6650504","-58,4908973",9
"-34,6650036","-58,490826",9
"-34,6458981","-58,4312811",4
"-34,6448743","-58,4305375",4
"-34,6416888","-58,4310488",4
"-34,6417605","-58,4311897",4
"-34,6418619","-58,4322795",4
"-34,6447236","-58,4320574",4
"-34,6450462","-58,4314253",4
"-34,6452108","-58,431523",4
"-34,5924554","-58,3989529",2
"-34,587247","-58,3976045",2
"-34,5871217","-58,3977435",2
"-34,5868822","-58,3980093",2
"-34,5864835","-58,3984436",2
"-34,5864003","-58,3985359",2
"-34,586281","-58,3986682",2
"-34,5846047","-58,4005354",2
"-34,5849082","-58,4001991",2
"-34,584332","-58,4007002",2
"-34,5840773","-58,4009803",2
"-34,5840737","-58,4011364",2
"-34,5839186","-58,4010084",14
"-34,5841105","-58,4008108",14
"-34,5845399","-58,4003363",2
"-34,5846278","-58,4002385",2
"-34,5847939","-58,4000544",2
"-34,6319697","-58,4375238",7
"-34,6617065","-58,4737764",9
"-34,5862776","-58,3984183",2
"-34,6608682","-58,4748555",9
"-34,6342519","-58,4360184",7
"-34,5866575","-58,3979889",2
"-34,659616","-58,4764594",9
"-34,6593301","-58,4768257",9
"-34,6358846","-58,4353485",7
"-34,6114526","-58,3933598",3
"-34,5867542","-58,3978817",2
"-34,6580818","-58,4784072",9
"-34,6580413","-58,4784581",9
"-34,6138192","-58,3932875",3
"-34,6575842","-58,4792284",9
"-34,6143248","-58,393273",3
"-34,6572067","-58,4789602",9
"-34,6144085","-58,3932709",3
"-34,655716","-58,4799805",9
"-34,6159792","-58,3932346",3
"-34,6420843","-58,4347842",7
"-34,616228","-58,3932382",3
"-34,6177666","-58,3932489",3
"-34,6444104","-58,433955",7
"-34,6179044","-58,3932499",3
"-34,6180292","-58,3932507",3
"-34,6522118","-58,4818075",9
"-34,6520668","-58,4820622",9
"-34,6169557","-58,3922711",3
"-34,6473121","-58,4840371",9
"-34,6472994","-58,4840545",9
"-34,6164842","-58,3976615",3
"-34,6143972","-58,3974334",3
"-34,6473618","-58,4842291",9
"-34,6474107","-58,4842421",9
"-34,6120598","-58,3973745",3
"-34,651029","-58,485123",9
"-34,6516789","-58,48625",9
"-34,6162321","-58,3991994",3
"-34,6182499","-58,3990384",3
"-34,6511832","-58,4872083",9
"-34,6496673","-58,4891005",9
"-34,6146691","-58,4012858",3
"-34,6113536","-58,4032284",3
"-34,6114704","-58,4072559",3
"-34,6141748","-58,4063322",3
"-34,6538814","-58,4837301",9
"-34,6547267","-58,4828296",9
"-34,6192624","-58,4064668",3
"-34,6559081","-58,481167",9
"-34,6171796","-58,4081061",3
"-34,6154388","-58,4083027",3
"-34,6145421","-58,4084515",3
"-34,6589811","-58,4855209",9
"-34,6113318","-58,4103098",3
"-34,6109674","-58,4103461",3
"-34,6147964","-58,4097968",3
"-34,6149543","-58,4097726",3
"-34,615061","-58,4097563",3
"-34,6570987","-58,4898872",9
"-34,6182618","-58,4094061",3
"-34,6186896","-58,4093358",3
"-34,6362615","-58,413701",5
"-34,6560066","-58,490856",9
"-34,6365175","-58,4136341",5
"-34,6179608","-58,4109424",3
"-34,6179156","-58,4109427",3
"-34,6372929","-58,4134233",5
"-34,6538176","-58,4883545",9
"-34,63671","-58,4149881",5
"-34,6157668","-58,4110589",3
"-34,6155549","-58,4110834",3
"-34,6370214","-58,4162526",5
"-34,6369544","-58,4177561",5
"-34,6389395","-58,4181735",5
"-34,6109566","-58,4116758",3
"-34,6389452","-58,4186658",5
"-34,6333197","-58,4191944",5
"-34,6324506","-58,4178491",5
"-34,6353282","-58,4179231",5
"-34,6357808","-58,4162536",5
"-34,635729","-58,4162817",5
"-34,6312253","-58,4160464",5
"-34,6310224","-58,4160356",5
"-34,6308661","-58,4160272",5
"-34,6307884","-58,4160237",5
"-34,6302877","-58,4161574",5
"-34,6288353","-58,4159875",5
"-34,6249957","-58,4162306",5
"-34,6249957","-58,4162306",5
"-34,6247631","-58,4162483",5
"-34,6238216","-58,4159368",5
"-34,6236848","-58,4147405",5
"-34,6238487","-58,4147284",5
"-34,624288","-58,4145428",5
"-34,6677983","-58,4939705",9
"-34,6624045","-58,5004632",9
"-34,6623633","-58,5005132",9
"-34,6567611","-58,5073438",9
"-34,6574118","-58,4783693",9
"-34,6573535","-58,4783054",9
"-34,6565574","-58,4777981",9
"-34,6561005","-58,4769296",9
"-34,6561818","-58,4768095",9
"-34,6560518","-58,4766669",9
"-34,6538873","-58,4742953",9
"-34,6532967","-58,4738567",9
"-34,6530754","-58,4736115",9
"-34,6509427","-58,471063",9
"-34,6503609","-58,4706335",9
"-34,6502155","-58,470474",9
"-34,6477177","-58,4683768",9
"-34,6481429","-58,4684951",9
"-34,6462694","-58,4671836",9
"-34,6464171","-58,4664984",9
"-34,6457569","-58,4670056",9
"-34,6455986","-58,4666609",9
"-34,6455771","-58,4666142",9
"-34,645229","-58,4655417",9
"-34,6450182","-58,4650837",9
"-34,6448266","-58,4685534",9
"-34,6427793","-58,4711418",9
"-34,639633","-58,4724073",9
"-34,6374558","-58,4733646",9
"-34,6389306","-58,471606",9
"-34,6439847","-58,4678178",9
"-34,6579845","-58,4934062",9
"-34,6561468","-58,4957264",9
"-34,656368","-58,4975226",9
"-34,6567389","-58,4979684",9
"-34,658268","-58,499847",9
"-34,6410406","-58,4733406",9
"-34,6390735","-58,4758277",9
"-34,6625801","-58,5061343",9
"-34,6645891","-58,508543",9
"-34,6434","-58,4728129",9
"-34,661837","-58,5079849",9
"-34,6454617","-58,4702751",9
"-34,6455189","-58,470178",9
"-34,6606062","-58,506507",9
"-34,659925","-58,5028395",9
"-34,6597733","-58,5026427",9
"-34,6584247","-58,5003175",9
"-34,6558595","-58,4971261",9
"-34,6558708","-58,4971397",9
"-34,6140181","-58,4174645",5
"-34,6140551","-58,4176222",5
"-34,6495013","-58,4300133",4
"-34,6146901","-58,4205996",5
"-34,6147033","-58,4208519",5
"-34,61484","-58,4234211",5
"-34,6148422","-58,4234679",5
"-34,647427","-58,4280848",4
"-34,614987","-58,4261873",5
"-34,6150139","-58,4267388",5
"-34,6476207","-58,4278879",4
"-34,6162113","-58,4273413",5
"-34,6443772","-58,4250146",4
"-34,6438717","-58,4238767",4
"-34,6412431","-58,4862091",9
"-34,642505","-58,4225632",4
"-34,6145344","-58,4017283",3
"-34,614558","-58,4021086",3
"-34,6424388","-58,4224797",4
"-34,643129","-58,422545",4
"-34,6147502","-58,4051624",3
"-34,6148175","-58,4056881",3
"-34,6432229","-58,4224637",4
"-34,6426088","-58,4855015",9
"-34,641623","-58,4856395",9
"-34,6448398","-58,4212342",4
"-34,6165301","-58,416995",5
"-34,6163194","-58,4170152",5
"-34,6166161","-58,4196564",5
"-34,616772","-58,4224856",5
"-34,6443021","-58,4848014",9
"-34,6169603","-58,4256714",5
"-34,644402","-58,4849465",9
"-34,647115","-58,419632",4
"-34,6173156","-58,4273059",5
"-34,6175046","-58,4272993",5
"-34,6167133","-58,4273235",5
"-34,6480069","-58,4170229",4
"-34,6480554","-58,4172515",4
"-34,6483247","-58,4166182",4
"-34,6480786","-58,4168542",4
"-34,6181218","-58,4261378",5
"-34,6178415","-58,4227381",5
"-34,6176558","-58,4200104",5
"-34,6423017","-58,4829659",9
"-34,643205","-58,482054",9
"-34,643207","-58,482055",9
"-34,6182329","-58,4168447",5
"-34,643208","-58,482057",9
"-34,6182932","-58,4168454",5
"-34,56916","-58,4462341",14
"-34,5693784","-58,4456197",14
"-34,6418931","-58,4805006",9
"-34,6483606","-58,4152323",4
"-34,6416324","-58,4802155",9
"-34,5691302","-58,4453878",14
"-34,6206035","-58,4166252",5
"-34,6432608","-58,477528",9
"-34,5695031","-58,4443468",14
"-34,6187179","-58,4194042",5
"-34,6189254","-58,4222568",5
"-34,6191532","-58,4254124",5
"-34,6193505","-58,4279773",5
"-34,6514696","-58,4215733",4
"-34,6512693","-58,4232942",4
"-34,6511671","-58,4232309",4
"-34,6511635","-58,4232803",4
"-34,6202557","-58,4224925",5
"-34,6200711","-58,4198844",5
"-34,6401497","-58,4814726",9
"-34,6510204","-58,4241907",4
"-34,6197179","-58,4142699",5
"-34,56997","-58,4445841",14
"-34,6486667","-58,4271291",4
"-34,6396219","-58,4776427",9
"-34,6208052","-58,4154584",5
"-34,6486107","-58,4272061",4
"-34,6208552","-58,4160422",5
"-34,6481325","-58,4281508",4
"-34,57188","-58,4409215",14
"-34,57212","-58,4404747",14
"-34,6213487","-58,4227897",5
"-34,6213539","-58,4228624",5
"-34,6218856","-58,4271194",5
"-34,6248844","-58,4244039",5
"-34,6248775","-58,4242992",5
"-34,6248607","-58,4240482",5
"-34,6247102","-58,4216961",5
"-34,5752061","-58,4309732",14
"-34,62455","-58,418929",5
"-34,5753889","-58,430787",14
"-34,6245281","-58,4189095",5
"-34,624524","-58,41881",5
"-34,5771205","-58,4295718",14
"-34,5770205","-58,429944",14
"-34,5738125","-58,4322237",14
"-34,573343","-58,4326754",14
"-34,5731418","-58,4328674",14
"-34,5722542","-58,4339372",14
"-34,5718148","-58,4343549",14
"-34,57169532","-58,43439408",14
"-34,5703428","-58,4355304",14
"-34,5682408","-58,4339654",14
"-34,5680488","-58,435525",14
"-34,5694023","-58,436393",14
"-34,5695397","-58,4362669",14
"-34,5697571","-58,4360675",14
"-34,569858","-58,43622",14
"-34,569743","-58,436328",14
"-34,569708","-58,436365",14
"-34,569584","-58,436472",14
"-34,5682974","-58,4374917",14
"-34,5680027","-58,4376836",14
"-34,5679527","-58,437716",14
"-34,5677568","-58,4376347",14
"-34,629052","-58,4403891",7
"-34,6290659","-58,4404846",7
"-34,5677708","-58,4375125",14
"-34,5677059","-58,4375809",14
"-34,6299244","-58,4462203",7
"-34,6299362","-58,4462997",7
"-34,5656975","-58,4398208",14
"-34,5655051","-58,4400513",14
"-34,5654489","-58,4401185",14
"-34,5655407","-58,4404872",14
"-34,5652654","-58,4405942",14
"-34,5651629","-58,440717",14
"-34,5651327","-58,4407531",14
"-34,5644172","-58,4411282",14
"-34,6209694","-58,4077372",3
"-34,6346071","-58,4471758",7
"-34,6345045","-58,4470358",7
"-34,6203578","-58,4052368",3
"-34,6327096","-58,4445756",7
"-34,6197854","-58,4012111",3
"-34,6324832","-58,4442667",7
"-34,6188562","-58,4009085",3
"-34,6307825","-58,4419358",7
"-34,6196931","-58,3989991",3
"-34,6186966","-58,3974651",3
"-34,619606","-58,3962023",3
"-34,618511","-58,3944529",3
"-34,6295529","-58,4351999",7
"-34,6191696","-58,3919554",3
"-34,622514","-58,393026",3
"-34,6226511","-58,3930041",3
"-34,6226982","-58,3930012",3
"-34,621701","-58,3954897",3
"-34,6208334","-58,3970295",3
"-34,6218476","-58,3981014",3
"-34,6206726","-58,3986041",3
"-34,622149","-58,4004273",3
"-34,6223702","-58,4022535",3
"-34,6223864","-58,4023681",3
"-34,6709027","-58,4996237",9
"-34,6703522","-58,5000111",9
"-34,6689856","-58,5007714",9
"-34,6673941","-58,5017836",9
"-34,6671021","-58,5020957",9
"-34,6652839","-58,5030434",9
"-34,6654735","-58,5030819",9
"-34,6653414","-58,5033851",9
"-34,6666881","-58,5050013",9
"-34,6673624","-58,5054204",9
"-34,6688409","-58,5036418",9
"-34,6690113","-58,5077876",9
"-34,6688457","-58,5078825",9
"-34,6676623","-58,5064615",9
"-34,6663322","-58,5048648",9
"-34,6648959","-58,5031541",9
"-34,6636642","-58,50164",9
